state,pincode,year,quater,transaction_count,transaction_amount
himachal pradesh,175001,2020,q4,80698,176337122.58752257
himachal pradesh,176061,2020,q4,78525,150352983.7365786
himachal pradesh,171003,2021,q1,1159901,2164436964.996763
himachal pradesh,173205,2021,q1,619267,821223440.7749588
himachal pradesh,174101,2021,q1,274339,516424443.2481361
himachal pradesh,175131,2021,q1,215773,534765149.0471176
himachal pradesh,173025,2021,q1,185062,344461015.7285789
himachal pradesh,177220,2021,q1,149733,299025321.8630981
himachal pradesh,173212,2021,q1,116376,209461675.08097655
himachal pradesh,171001,2021,q1,113805,240217830.57616025
himachal pradesh,177001,2021,q1,104364,189739039.99627146
himachal pradesh,175001,2021,q1,95196,187138431.74028426
himachal pradesh,171003,2021,q2,1631599,2778990707.677697
himachal pradesh,173205,2021,q2,736032,910208843.8697324
himachal pradesh,174101,2021,q2,320986,582835727.47161
himachal pradesh,173025,2021,q2,231797,390941863.8401969
himachal pradesh,177220,2021,q2,207149,389512019.0166289
himachal pradesh,175131,2021,q2,131245,268858354.18257976
himachal pradesh,177001,2021,q2,128227,229771646.88528594
himachal pradesh,173212,2021,q2,127967,231574649.3579095
himachal pradesh,175001,2021,q2,108761,204972266.22850466
himachal pradesh,171001,2021,q2,105922,203829155.67179704
himachal pradesh,171003,2021,q3,2329788,3893910514.6489954
himachal pradesh,173205,2021,q3,994540,1121847281.0466993
himachal pradesh,174101,2021,q3,401342,683288037.5044987
himachal pradesh,173025,2021,q3,293791,467430517.77712643
himachal pradesh,177220,2021,q3,287405,512908587.20985425
himachal pradesh,175131,2021,q3,240811,536434497.47621524
himachal pradesh,177001,2021,q3,181081,309793725.83222574
himachal pradesh,173212,2021,q3,176958,318514769.3581375
himachal pradesh,171001,2021,q3,162871,309873878.69115025
himachal pradesh,175001,2021,q3,144549,269076387.1761673
himachal pradesh,171003,2021,q4,2717639,4677725002.690226
himachal pradesh,173205,2021,q4,1210279,1328061490.4390228
himachal pradesh,174101,2021,q4,488964,806786602.1396236
himachal pradesh,175131,2021,q4,460060,1003934777.2454858
himachal pradesh,177220,2021,q4,419903,768499250.0238891
himachal pradesh,173025,2021,q4,365982,595463485.4161507
himachal pradesh,173212,2021,q4,223910,364770352.5385426
himachal pradesh,171001,2021,q4,208058,408166044.38035905
himachal pradesh,177001,2021,q4,169751,306718950.1922755
himachal pradesh,176215,2021,q4,164961,240181327.55267358
himachal pradesh,171003,2022,q1,3190535,5016030006.84719
himachal pradesh,173205,2022,q1,1413386,1446816728.975519
himachal pradesh,174101,2022,q1,568743,866086052.0320439
himachal pradesh,175131,2022,q1,473722,983920226.8787673
himachal pradesh,177220,2022,q1,470845,805620902.047562
himachal pradesh,173025,2022,q1,427564,670592332.0501437
himachal pradesh,173212,2022,q1,232862,370332616.4354911
himachal pradesh,171001,2022,q1,211977,384014660.8346852
himachal pradesh,176215,2022,q1,171381,245490508.25976694
himachal pradesh,177001,2022,q1,167835,277476740.9231009
himachal pradesh,171003,2022,q2,4169488,6351783570.311645
himachal pradesh,173205,2022,q2,1736602,1572502662.5622573
himachal pradesh,175131,2022,q2,750048,1695084975.5552914
himachal pradesh,174101,2022,q2,708286,983933181.3580412
himachal pradesh,177220,2022,q2,638094,1032033845.9740778
himachal pradesh,173025,2022,q2,514165,745907120.5749362
himachal pradesh,173212,2022,q2,320140,453387187.5338639
himachal pradesh,171001,2022,q2,290490,497720594.57635784
himachal pradesh,177001,2022,q2,262639,418596333.35632646
himachal pradesh,176215,2022,q2,230338,320168187.4027845
himachal pradesh,171003,2022,q3,7107267,9831616933.274183
himachal pradesh,173205,2022,q3,1854890,1640996290.2671494
himachal pradesh,174101,2022,q3,729161,946965866.4571412
himachal pradesh,173025,2022,q3,541490,739739737.0435636
himachal pradesh,175001,2022,q3,461113,671601651.7150689
himachal pradesh,173212,2022,q3,444046,652066582.5336627
himachal pradesh,174005,2022,q3,395220,510809104.58266944
himachal pradesh,176323,2022,q3,391625,502430103.270708
himachal pradesh,175131,2022,q3,385700,709339306.5647655
himachal pradesh,176038,2022,q3,385068,539724042.6283058
himachal pradesh,171003,2022,q4,7746053,10862367108.855297
himachal pradesh,173205,2022,q4,2079358,1810940908.1482234
himachal pradesh,176038,2022,q4,1347270,1910146201.5479293
himachal pradesh,174101,2022,q4,810320,1016982416.59002
himachal pradesh,175131,2022,q4,731108,1336805343.3621159
himachal pradesh,175001,2022,q4,609639,856535637.3822807
himachal pradesh,173025,2022,q4,609183,811631127.6624373
himachal pradesh,175101,2022,q4,557239,767989365.2420218
himachal pradesh,173212,2022,q4,425394,582466940.9011368
himachal pradesh,177001,2022,q4,406943,593040087.5602877
jammu & kashmir,185102,2018,q1,395605,503567409.6610012
jammu & kashmir,193201,2018,q1,33968,11301622.290505948
jammu & kashmir,193501,2018,q1,24084,5034492.397279434
jammu & kashmir,192201,2018,q1,20747,6413089.7229256295
jammu & kashmir,193411,2018,q1,15068,2451862.6852536295
jammu & kashmir,192231,2018,q1,14347,5520101.974394096
jammu & kashmir,193502,2018,q1,12471,4497807.709104408
jammu & kashmir,193121,2018,q1,12413,8824586.014065064
jammu & kashmir,180001,2018,q1,12322,13312804.06375308
jammu & kashmir,191111,2018,q1,12239,6335074.219543231
jammu & kashmir,185102,2018,q2,884352,1613618285.0921721
jammu & kashmir,193201,2018,q2,69507,22897627.597826526
jammu & kashmir,193121,2018,q2,46471,21975309.55657
jammu & kashmir,193501,2018,q2,40579,11778024.38557192
jammu & kashmir,191111,2018,q2,27686,13654492.261395518
jammu & kashmir,193502,2018,q2,19367,11423662.932068914
jammu & kashmir,192231,2018,q2,18472,9342995.671088854
jammu & kashmir,193401,2018,q2,18168,7404778.507605169
jammu & kashmir,190002,2018,q2,17682,28400289.65809415
jammu & kashmir,191131,2018,q2,15890,4737527.134788364
jammu & kashmir,185102,2018,q3,1177035,2060010090.0814018
jammu & kashmir,193201,2018,q3,102540,61415499.14843018
jammu & kashmir,193501,2018,q3,62453,31246735.569778584
jammu & kashmir,193121,2018,q3,61015,49955697.06239569
jammu & kashmir,190011,2018,q3,39127,24180359.167831097
jammu & kashmir,191131,2018,q3,29625,13873666.399701934
jammu & kashmir,191111,2018,q3,25734,27096630.835424874
jammu & kashmir,192301,2018,q3,25505,25243354.486266494
jammu & kashmir,190002,2018,q3,23857,40365102.420164675
jammu & kashmir,193502,2018,q3,22666,25199939.203971323
jammu & kashmir,185102,2018,q4,1624075,2932507535.124842
jammu & kashmir,190011,2018,q4,32672,18623593.95448696
jammu & kashmir,192201,2018,q4,31198,19115138.195099093
jammu & kashmir,193121,2018,q4,29674,47067881.92785947
jammu & kashmir,193201,2018,q4,29458,37905052.48973395
jammu & kashmir,182101,2018,q4,27848,90757026.62235618
jammu & kashmir,190002,2018,q4,23920,51997414.94425546
jammu & kashmir,191111,2018,q4,19579,36349889.30540928
jammu & kashmir,180001,2018,q4,19468,44373034.221391395
jammu & kashmir,190001,2018,q4,18949,60332952.98358713
jammu & kashmir,185102,2019,q1,1901540,2645529050.135624
jammu & kashmir,190002,2019,q1,169942,305460840.62675995
jammu & kashmir,180001,2019,q1,75613,196734395.09664384
jammu & kashmir,193201,2019,q1,43019,43070818.21551176
jammu & kashmir,191111,2019,q1,37516,37381412.43333051
jammu & kashmir,192231,2019,q1,36519,34589447.04373887
jammu & kashmir,193121,2019,q1,34343,49013079.403014496
jammu & kashmir,182101,2019,q1,33214,91043338.14028448
jammu & kashmir,190011,2019,q1,29050,19212506.750199523
jammu & kashmir,190001,2019,q1,27480,66576757.02247524
jammu & kashmir,190002,2019,q2,568782,1562324805.4850667
jammu & kashmir,180001,2019,q2,262076,731119481.5371605
jammu & kashmir,182101,2019,q2,39864,123970676.05180018
jammu & kashmir,193201,2019,q2,36382,51779584.15092574
jammu & kashmir,190001,2019,q2,31243,102774621.24972874
jammu & kashmir,193121,2019,q2,30407,64267578.39342441
jammu & kashmir,192231,2019,q2,26951,42247644.85906894
jammu & kashmir,191111,2019,q2,26346,41379904.84109542
jammu & kashmir,193101,2019,q2,23404,59120236.654425785
jammu & kashmir,193222,2019,q2,21756,76205952.99804564
jammu & kashmir,190002,2019,q3,263102,1169632976.2855635
jammu & kashmir,180001,2019,q3,102064,378181286.5090774
jammu & kashmir,182101,2019,q3,25448,83323633.52961831
jammu & kashmir,190001,2019,q3,15013,58511738.681944035
jammu & kashmir,180012,2019,q3,14641,41339152.077413216
jammu & kashmir,182146,2019,q3,14566,44723526.19240472
jammu & kashmir,185131,2019,q3,13028,40727524.58065535
jammu & kashmir,181201,2019,q3,12092,39841214.40346161
jammu & kashmir,181133,2019,q3,11859,29297461.342713524
jammu & kashmir,184121,2019,q3,11660,29952017.469839808
jammu & kashmir,180001,2019,q4,128688,521882982.9782549
jammu & kashmir,190002,2019,q4,110356,438657131.6315674
jammu & kashmir,182101,2019,q4,15426,64495769.00015848
jammu & kashmir,180005,2019,q4,12515,48613397.98861451
jammu & kashmir,182146,2019,q4,11770,39236978.55693205
jammu & kashmir,180012,2019,q4,10536,39017805.52929048
jammu & kashmir,180004,2019,q4,9644,37829537.86281803
jammu & kashmir,185131,2019,q4,9391,33632297.15936334
jammu & kashmir,180020,2019,q4,9013,34353989.31531898
jammu & kashmir,185101,2019,q4,7792,27873441.690227043
jammu & kashmir,180005,2020,q1,168047,689253824.3255086
jammu & kashmir,190001,2020,q1,86473,348993348.8204223
jammu & kashmir,182101,2020,q1,26016,83353652.1430948
jammu & kashmir,180012,2020,q1,15460,50601047.057275556
jammu & kashmir,180020,2020,q1,14875,45518865.91062329
jammu & kashmir,180001,2020,q1,14784,39228733.45898348
jammu & kashmir,180004,2020,q1,12824,39768068.43201532
jammu & kashmir,182301,2020,q1,12146,38243374.414051354
jammu & kashmir,181133,2020,q1,12109,33517176.64580921
jammu & kashmir,181201,2020,q1,11924,42808919.127757065
jammu & kashmir,180005,2020,q2,361107,1567503965.9355516
jammu & kashmir,190001,2020,q2,311624,1384680424.9863892
jammu & kashmir,182101,2020,q2,66728,181868895.79382053
jammu & kashmir,181201,2020,q2,36656,108535431.31755973
jammu & kashmir,184121,2020,q2,31865,69392668.41161609
jammu & kashmir,181133,2020,q2,31435,73117644.60663837
jammu & kashmir,193222,2020,q2,31236,106436679.80664578
jammu & kashmir,193224,2020,q2,30815,95811238.61506566
jammu & kashmir,181221,2020,q2,29785,94892506.0311293
jammu & kashmir,180011,2020,q2,29135,83060104.32192038
jammu & kashmir,180005,2020,q3,697634,3188358944.664196
jammu & kashmir,190001,2020,q3,275556,1242172988.4556556
jammu & kashmir,182101,2020,q3,88276,274046191.6364374
jammu & kashmir,181201,2020,q3,44850,148739231.10147518
jammu & kashmir,193222,2020,q3,44793,155179811.7534547
jammu & kashmir,193224,2020,q3,43418,140073014.35869005
jammu & kashmir,181133,2020,q3,41695,112252812.36498657
jammu & kashmir,192101,2020,q3,38666,151795808.4155953
jammu & kashmir,184121,2020,q3,38473,104701115.73328614
jammu & kashmir,180011,2020,q3,36128,118900216.90006974
jammu & kashmir,180005,2020,q4,773367,3066037381.8226085
jammu & kashmir,190001,2020,q4,342481,1247851869.3489544
jammu & kashmir,182101,2020,q4,139485,383287642.03675514
jammu & kashmir,193201,2020,q4,94229,146779821.28728834
jammu & kashmir,193222,2020,q4,92004,226825970.99148312
jammu & kashmir,193224,2020,q4,75756,186404739.17884928
jammu & kashmir,193121,2020,q4,73212,151792560.75322065
jammu & kashmir,180001,2020,q4,69319,153604735.36939085
jammu & kashmir,181133,2020,q4,69088,174901128.32780236
jammu & kashmir,181201,2020,q4,68756,203943056.31415367
jammu & kashmir,180005,2021,q1,1524884,4692026136.143074
jammu & kashmir,190001,2021,q1,615514,1706970376.1543052
jammu & kashmir,182101,2021,q1,141682,391638851.1048982
jammu & kashmir,193201,2021,q1,100457,129459213.78711349
jammu & kashmir,193222,2021,q1,89783,224033122.55054572
jammu & kashmir,192101,2021,q1,83723,164482127.74096817
jammu & kashmir,180001,2021,q1,81439,168802943.99309197
jammu & kashmir,180012,2021,q1,76208,179347153.98408285
jammu & kashmir,181133,2021,q1,73221,176357495.77197677
jammu & kashmir,193121,2021,q1,72423,136379769.07222295
jammu & kashmir,180005,2021,q2,2395795,6916275799.6032505
jammu & kashmir,190001,2021,q2,963024,2393833823.461343
jammu & kashmir,182101,2021,q2,191043,479781488.9103898
jammu & kashmir,193201,2021,q2,132197,150231484.63698643
jammu & kashmir,192101,2021,q2,124179,235137735.49771821
jammu & kashmir,193222,2021,q2,114940,277458455.65032184
jammu & kashmir,193224,2021,q2,109218,223286782.21743515
jammu & kashmir,192301,2021,q2,103210,171692796.04026446
jammu & kashmir,192231,2021,q2,101906,149083262.24980518
jammu & kashmir,191111,2021,q2,100328,140285517.9298532
jammu & kashmir,180005,2021,q3,3310581,9566729543.837393
jammu & kashmir,190001,2021,q3,1517404,4041793321.7757177
jammu & kashmir,182101,2021,q3,259669,611391790.4783794
jammu & kashmir,192101,2021,q3,155542,296625275.41841334
jammu & kashmir,193201,2021,q3,148934,191078929.59623837
jammu & kashmir,193222,2021,q3,144063,374833966.435392
jammu & kashmir,180001,2021,q3,134163,261700986.8163893
jammu & kashmir,181133,2021,q3,128834,280705558.89803165
jammu & kashmir,180012,2021,q3,125788,285998024.6402017
jammu & kashmir,181221,2021,q3,125389,269772112.06332195
jammu & kashmir,180005,2021,q4,4045341,10810442478.763187
jammu & kashmir,190001,2021,q4,2091026,5502620774.39042
jammu & kashmir,182101,2021,q4,334387,792672234.5267546
jammu & kashmir,180001,2021,q4,188887,372117203.0505991
jammu & kashmir,193222,2021,q4,179238,455765570.9192549
jammu & kashmir,192101,2021,q4,179109,325369473.55021995
jammu & kashmir,181133,2021,q4,176692,377656396.94074965
jammu & kashmir,180012,2021,q4,175273,398247457.38044804
jammu & kashmir,182301,2021,q4,167341,406107084.2674007
jammu & kashmir,181221,2021,q4,167331,339611516.8632395
jammu & kashmir,180005,2022,q1,2352472,5393223219.276758
jammu & kashmir,190001,2022,q1,1857847,4200773686.5083694
jammu & kashmir,182101,2022,q1,387778,852695224.8372008
jammu & kashmir,180001,2022,q1,233477,418171633.9779327
jammu & kashmir,181133,2022,q1,212552,405592853.0700375
jammu & kashmir,180012,2022,q1,209985,433528309.1435197
jammu & kashmir,193222,2022,q1,197421,445318920.6227842
jammu & kashmir,181221,2022,q1,186886,349305934.31106365
jammu & kashmir,193201,2022,q1,185417,237464938.68293735
jammu & kashmir,192101,2022,q1,183302,307984234.57010174
jammu & kashmir,180005,2022,q2,3448814,7135693305.580682
jammu & kashmir,190001,2022,q2,3218384,6873198427.273058
jammu & kashmir,182101,2022,q2,507016,1030277399.4072742
jammu & kashmir,192101,2022,q2,299749,513254025.9463793
jammu & kashmir,193222,2022,q2,298857,616458581.3548161
jammu & kashmir,180001,2022,q2,283442,493552585.0163267
jammu & kashmir,181133,2022,q2,277790,510306193.3714827
jammu & kashmir,182301,2022,q2,276172,620415475.7744751
jammu & kashmir,180012,2022,q2,273527,565038397.0183213
jammu & kashmir,192231,2022,q2,268424,390138848.96554774
jammu & kashmir,180005,2022,q3,3224556,5694092490.250077
jammu & kashmir,190001,2022,q3,897062,1947844299.0788848
jammu & kashmir,182101,2022,q3,542792,1034976446.5759043
jammu & kashmir,193222,2022,q3,322401,636134806.273304
jammu & kashmir,180001,2022,q3,308653,516398931.2616747
jammu & kashmir,192231,2022,q3,303310,460833903.5122312
jammu & kashmir,180012,2022,q3,302639,587333665.2914916
jammu & kashmir,181133,2022,q3,300678,524002261.43931115
jammu & kashmir,182301,2022,q3,291127,623365530.4196005
jammu & kashmir,193224,2022,q3,271633,478235189.4485831
jammu & kashmir,180005,2022,q4,3868794,6528963977.395451
jammu & kashmir,190002,2022,q4,1101393,1815043082.767498
jammu & kashmir,182101,2022,q4,647936,1110530919.3213656
jammu & kashmir,190001,2022,q4,533050,1044793320.6020358
jammu & kashmir,180001,2022,q4,384988,603147902.419738
jammu & kashmir,180012,2022,q4,372026,681886670.2147826
jammu & kashmir,193222,2022,q4,368372,608416507.2370689
jammu & kashmir,192231,2022,q4,360694,493589216.37739015
jammu & kashmir,181133,2022,q4,355648,600484396.6917896
jammu & kashmir,182301,2022,q4,332438,630889574.5562904
jharkhand,834001,2018,q1,125360,139139278.121471
jharkhand,827013,2018,q1,57546,48537151.985358894
jharkhand,826001,2018,q1,49432,53720435.504938565
jharkhand,831001,2018,q1,41125,62441806.8544883
jharkhand,825303,2018,q1,34352,25656383.65615274
jharkhand,826004,2018,q1,29268,29084485.742931765
jharkhand,832108,2018,q1,27730,26303114.335811157
jharkhand,834002,2018,q1,24215,35724855.86118187
jharkhand,825301,2018,q1,23465,25454967.293731593
jharkhand,825409,2018,q1,23439,27804497.684973005
jharkhand,834001,2018,q2,165051,252503106.81792527
jharkhand,827013,2018,q2,91101,90206110.84753042
jharkhand,826001,2018,q2,75893,96043640.68396436
jharkhand,831001,2018,q2,57314,102812131.04441448
jharkhand,825303,2018,q2,53527,57632759.8731135
jharkhand,828401,2018,q2,43196,25377129.54986479
jharkhand,832108,2018,q2,42659,49798833.03464991
jharkhand,828109,2018,q2,36324,31048880.3980384
jharkhand,826004,2018,q2,35288,45588464.73646793
jharkhand,834002,2018,q2,34715,69658980.3996676
jharkhand,834001,2018,q3,395656,455441043.01574004
jharkhand,828401,2018,q3,343834,174757494.0242589
jharkhand,827013,2018,q3,339697,232947799.0510344
jharkhand,826001,2018,q3,227981,204300707.81771737
jharkhand,825303,2018,q3,198024,140638091.387722
jharkhand,827010,2018,q3,174628,93017517.87773523
jharkhand,828109,2018,q3,153911,92687765.62518722
jharkhand,829301,2018,q3,112944,58386877.31912252
jharkhand,831001,2018,q3,108386,161258189.7069888
jharkhand,826004,2018,q3,104108,86532069.64978154
jharkhand,834001,2018,q4,348349,549885848.9143571
jharkhand,827013,2018,q4,182737,188617481.42832744
jharkhand,826001,2018,q4,150456,202947498.42070013
jharkhand,825303,2018,q4,115376,123262669.91042563
jharkhand,831001,2018,q4,107187,206580252.28405997
jharkhand,832108,2018,q4,86856,111635732.5456647
jharkhand,828109,2018,q4,83548,68450884.26618528
