state,year,quater,district,transaction_count,transaction_amount
gujarat,2020,q2,valsad,1498222,2040840946.3210487
gujarat,2020,q2,kachchh,1428844,2663558233.321313
gujarat,2020,q2,rajkot,1360781,2344811087.112481
gujarat,2020,q3,ahmadabad,21769867,43364229618.72334
gujarat,2020,q3,surat,7272097,14667802723.39091
gujarat,2020,q3,vadodara,4247473,7377577452.2292185
gujarat,2020,q3,gandhinagar,2828558,4509986129.973013
gujarat,2020,q3,bharuch,2145954,3492190237.8492527
gujarat,2020,q3,banas kantha,2102221,4347810483.865207
gujarat,2020,q3,mahesana,1898909,3469191791.4686623
gujarat,2020,q3,kachchh,1762816,3715321888.0775957
gujarat,2020,q3,valsad,1743270,2801506603.415721
gujarat,2020,q3,rajkot,1490309,2995153084.6346493
gujarat,2020,q4,ahmadabad,25926518,50995692377.18628
gujarat,2020,q4,surat,10950779,22483338828.296673
gujarat,2020,q4,vadodara,6066452,10175864216.096031
gujarat,2020,q4,gandhinagar,3802536,6260558379.008725
gujarat,2020,q4,bharuch,3243841,5265465828.675046
gujarat,2020,q4,banas kantha,2687464,5676878891.729177
gujarat,2020,q4,valsad,2565319,4183435576.3542786
gujarat,2020,q4,mahesana,2473227,4748375062.213287
gujarat,2020,q4,kachchh,2405892,5163742799.021423
gujarat,2020,q4,rajkot,1980653,4184580562.7370853
gujarat,2021,q1,ahmadabad,36857358,68688129153.5751
gujarat,2021,q1,surat,13429789,28261722802.55279
gujarat,2021,q1,vadodara,7191021,11925964623.063154
gujarat,2021,q1,gandhinagar,4275528,7290530767.260056
gujarat,2021,q1,bharuch,3420929,5756013890.9055805
gujarat,2021,q1,banas kantha,2927080,6883945517.865921
gujarat,2021,q1,valsad,2745663,4775335083.735587
gujarat,2021,q1,kachchh,2664604,6036765372.934219
gujarat,2021,q1,mahesana,2587041,5454846785.509393
gujarat,2021,q1,rajkot,2278417,5057583315.413301
gujarat,2021,q2,ahmadabad,44173046,79437951666.15146
gujarat,2021,q2,surat,15230233,30756115155.739147
gujarat,2021,q2,vadodara,7847805,12902554421.6506
gujarat,2021,q2,gandhinagar,4552010,7835004938.194845
gujarat,2021,q2,bharuch,3937665,6464930552.559841
gujarat,2021,q2,banas kantha,3648428,8286069195.93278
gujarat,2021,q2,kachchh,3268191,7040086478.344804
gujarat,2021,q2,valsad,3236626,5434041159.757242
gujarat,2021,q2,mahesana,3118685,6292779692.204142
gujarat,2021,q2,rajkot,2675842,5707346831.237131
gujarat,2021,q3,ahmadabad,58611265,101760598132.07089
gujarat,2021,q3,surat,21214459,40838608900.13972
gujarat,2021,q3,vadodara,10555446,16336422910.897556
gujarat,2021,q3,gandhinagar,6318239,10546315790.961113
gujarat,2021,q3,bharuch,5280607,8322570348.519125
gujarat,2021,q3,banas kantha,4877149,11302732744.859072
gujarat,2021,q3,valsad,4434194,7173200940.388832
gujarat,2021,q3,kachchh,4378602,9001941152.864368
gujarat,2021,q3,mahesana,4085272,8371811502.228019
gujarat,2021,q3,rajkot,3586356,7726777654.637351
gujarat,2021,q4,ahmadabad,70075885,124559345468.31935
gujarat,2021,q4,surat,26358525,51244301661.33562
gujarat,2021,q4,vadodara,12675332,20051547592.844345
gujarat,2021,q4,gandhinagar,7658806,13063535935.91779
gujarat,2021,q4,bharuch,6671068,10647007113.465914
gujarat,2021,q4,banas kantha,6396725,14662295530.137415
gujarat,2021,q4,valsad,5798487,9554286592.777279
gujarat,2021,q4,kachchh,5470337,11281039516.167408
gujarat,2021,q4,mahesana,5022604,10719744656.891113
gujarat,2021,q4,rajkot,4398724,9808446763.924477
gujarat,2022,q1,ahmadabad,79952986,140746136456.2987
gujarat,2022,q1,surat,31199368,60384509134.17688
gujarat,2022,q1,vadodara,14343830,22232541228.698696
gujarat,2022,q1,gandhinagar,8605006,14673670632.364445
gujarat,2022,q1,banas kantha,7973644,18279879154.011223
gujarat,2022,q1,bharuch,7704075,12142511077.777298
gujarat,2022,q1,valsad,6673719,11065186874.369564
gujarat,2022,q1,kachchh,6493295,13234467234.409914
gujarat,2022,q1,mahesana,5772191,12148997855.25247
gujarat,2022,q1,rajkot,5044420,11183107357.249798
gujarat,2022,q2,ahmadabad,96453555,161506106645.9494
gujarat,2022,q2,surat,37371820,68525386888.440254
gujarat,2022,q2,vadodara,16566055,24927078678.274376
gujarat,2022,q2,gandhinagar,10158506,16650584409.353096
gujarat,2022,q2,banas kantha,9732655,20605533611.378273
gujarat,2022,q2,bharuch,8898927,13524403306.877403
gujarat,2022,q2,valsad,8033358,12554813235.049372
gujarat,2022,q2,kachchh,7934471,15334005512.230762
gujarat,2022,q2,mahesana,6831581,13686497405.843655
gujarat,2022,q2,rajkot,6063252,12629937169.82262
gujarat,2022,q3,ahmadabad,117574996,184255244712.72235
gujarat,2022,q3,surat,46500453,78304481289.11215
gujarat,2022,q3,vadodara,23318716,32733106034.5252
gujarat,2022,q3,bharuch,11270803,15949022077.719543
gujarat,2022,q3,banas kantha,11035119,22401495021.82648
gujarat,2022,q3,gandhinagar,10879868,17098915693.488312
gujarat,2022,q3,valsad,9633288,13905599408.86188
gujarat,2022,q3,kachchh,9375781,16533683640.30562
gujarat,2022,q3,rajkot,8053297,15206611341.200827
gujarat,2022,q3,mahesana,6403784,12429803356.66823
gujarat,2022,q4,ahmadabad,133174553,212037117715.34888
gujarat,2022,q4,surat,52037142,85923991746.92255
gujarat,2022,q4,vadodara,20968443,30304178848.49663
gujarat,2022,q4,bharuch,15879527,22486941029.828552
gujarat,2022,q4,banas kantha,12352158,25179922289.863693
gujarat,2022,q4,gandhinagar,12010565,19015449813.738018
gujarat,2022,q4,valsad,11103340,15842261457.57137
gujarat,2022,q4,kachchh,9617702,17113433243.309341
gujarat,2022,q4,rajkot,9260831,17834314868.93695
gujarat,2022,q4,mahesana,7160396,14173625244.242262
haryana,2018,q1,gurugram,1408070,2317083393.896097
haryana,2018,q1,faridabad,521939,772738359.1903924
haryana,2018,q1,hisar,240517,355732765.75367296
haryana,2018,q1,rewari,199418,280095218.8487885
haryana,2018,q1,panipat,183960,263054774.74491566
haryana,2018,q1,sonipat,178766,279804665.74758285
haryana,2018,q1,karnal,169313,247718779.0667546
haryana,2018,q1,sirsa,164867,164313975.8712107
haryana,2018,q1,bhiwani,125150,190361119.40027064
haryana,2018,q1,rohtak,121728,215207976.23801103
haryana,2018,q2,gurugram,1893511,3604758914.7352195
haryana,2018,q2,faridabad,698865,1211325239.4669201
haryana,2018,q2,hisar,320500,627894549.2713584
haryana,2018,q2,panipat,265754,440169913.37038267
haryana,2018,q2,rewari,263194,453157049.1288283
haryana,2018,q2,sonipat,253130,475518495.4836759
haryana,2018,q2,sirsa,234948,288080253.195745
haryana,2018,q2,karnal,224254,430353501.61753666
haryana,2018,q2,ambala,180500,352994750.8908926
haryana,2018,q2,rohtak,179677,372787270.2835766
haryana,2018,q3,gurugram,2877059,5115393851.988528
haryana,2018,q3,faridabad,1058983,1722572594.332482
haryana,2018,q3,hisar,390428,961080725.8344724
haryana,2018,q3,rewari,350599,643047741.7898456
haryana,2018,q3,panipat,331409,660571357.2553346
haryana,2018,q3,sonipat,315829,689899150.946893
haryana,2018,q3,karnal,282956,594890203.9680781
haryana,2018,q3,rohtak,242013,568546327.48272
haryana,2018,q3,ambala,233248,522223540.2280037
haryana,2018,q3,sirsa,222321,409263123.8749541
haryana,2018,q4,gurugram,4651606,7834266744.800946
haryana,2018,q4,faridabad,2271109,2832603200.576729
haryana,2018,q4,rewari,535609,1038332553.8976262
haryana,2018,q4,hisar,511206,1476103125.5799584
haryana,2018,q4,sonipat,428989,1037340218.1738504
haryana,2018,q4,panipat,427930,960831966.9902785
haryana,2018,q4,palwal,383775,672481291.542182
haryana,2018,q4,karnal,356327,883621789.490683
haryana,2018,q4,jhajjar,319972,741571573.9301258
haryana,2018,q4,ambala,313017,778868451.264339
haryana,2019,q1,gurugram,8723777,10558099866.889874
haryana,2019,q1,faridabad,4020631,4128377201.4363856
haryana,2019,q1,rewari,992599,1395914440.321243
haryana,2019,q1,palwal,719323,1032542809.3600862
haryana,2019,q1,hisar,703750,1656524675.5728457
haryana,2019,q1,sonipat,699422,1419939621.3328834
haryana,2019,q1,panipat,685081,1414874465.0357556
haryana,2019,q1,karnal,589011,1295083691.156188
haryana,2019,q1,rohtak,575222,1345411743.258372
haryana,2019,q1,jhajjar,548076,1042049466.2823191
haryana,2019,q2,gurugram,8386864,11575310786.46454
haryana,2019,q2,faridabad,3523377,4505940224.123979
haryana,2019,q2,rohtak,1096201,2813329870.614499
haryana,2019,q2,panipat,1019615,2473242371.019817
haryana,2019,q2,rewari,889511,1639474281.2498112
haryana,2019,q2,sonipat,888795,2100408323.2797818
haryana,2019,q2,karnal,814251,2062725761.781968
haryana,2019,q2,hisar,761001,2054472611.492754
haryana,2019,q2,palwal,741633,1293085677.97656
haryana,2019,q2,jhajjar,569289,1308026488.612537
haryana,2019,q3,gurugram,11843666,15022524504.76374
haryana,2019,q3,faridabad,4701377,5869168552.228926
haryana,2019,q3,rewari,1206241,2010833861.5122523
haryana,2019,q3,rohtak,1158516,3225248552.778762
haryana,2019,q3,panipat,1155825,2901827842.8905134
haryana,2019,q3,sonipat,1066029,2495689739.736125
haryana,2019,q3,palwal,1061268,1687988450.1171806
haryana,2019,q3,hisar,1055411,2558826214.5634766
haryana,2019,q3,karnal,991286,2467996778.7886715
haryana,2019,q3,jhajjar,755297,1642655006.4215214
haryana,2019,q4,gurugram,14935865,19000424238.11497
haryana,2019,q4,faridabad,5358174,7782346423.807224
haryana,2019,q4,rewari,1538398,2831585559.7951837
haryana,2019,q4,panipat,1437677,3870819294.7898273
haryana,2019,q4,rohtak,1428337,4158625641.7923813
haryana,2019,q4,sonipat,1368457,3347168252.768132
haryana,2019,q4,hisar,1309901,3351369912.8069725
haryana,2019,q4,karnal,1280457,3322975421.6792216
haryana,2019,q4,palwal,1273274,2370503274.3677926
haryana,2019,q4,jhajjar,965474,2147473030.3808532
haryana,2020,q1,gurugram,16484737,21152356889.052498
haryana,2020,q1,faridabad,5840117,8881105700.091959
haryana,2020,q1,sonipat,2016893,5091258326.483329
haryana,2020,q1,rohtak,1803076,5175066327.070365
haryana,2020,q1,panipat,1781967,4661669007.4263115
haryana,2020,q1,rewari,1747564,3142595798.4513865
haryana,2020,q1,palwal,1613263,3109146806.57809
haryana,2020,q1,karnal,1579733,4003478768.7248425
haryana,2020,q1,hisar,1533724,3820470010.45599
haryana,2020,q1,mewat,1241283,3154872672.0695767
haryana,2020,q2,gurugram,11284856,14426170120.903454
haryana,2020,q2,faridabad,5775792,8177450074.37961
haryana,2020,q2,palwal,2090627,3788124543.124005
haryana,2020,q2,sonipat,2067865,5016220638.103822
haryana,2020,q2,rohtak,2050920,5946541938.965281
haryana,2020,q2,rewari,2022132,3582603328.500936
haryana,2020,q2,panipat,2011582,5207544726.945988
haryana,2020,q2,hisar,1644838,4146210408.44509
haryana,2020,q2,karnal,1629574,4045109843.2026005
haryana,2020,q2,mewat,1598705,3658746771.705061
haryana,2020,q3,gurugram,18098421,23437360421.86216
haryana,2020,q3,faridabad,8700173,13490214442.585878
haryana,2020,q3,rewari,3041169,5346067429.247877
haryana,2020,q3,sonipat,2922945,7024743099.006162
haryana,2020,q3,palwal,2672871,4869775358.80177
haryana,2020,q3,panipat,2334545,5809998640.786768
haryana,2020,q3,hisar,2209518,5761605477.767698
haryana,2020,q3,mewat,2107221,5099537212.926384
haryana,2020,q3,karnal,1955755,4578348863.2612
haryana,2020,q3,rohtak,1740356,4643691557.73987
haryana,2020,q4,gurugram,28192581,35629614077.0103
haryana,2020,q4,faridabad,12149079,19603646063.147858
haryana,2020,q4,rewari,4329508,8169865745.127572
haryana,2020,q4,sonipat,3721622,9010603701.96087
haryana,2020,q4,palwal,3692902,7333424919.06859
haryana,2020,q4,hisar,3190398,8738948858.681065
haryana,2020,q4,panipat,3059943,7874714735.936348
haryana,2020,q4,mewat,2948645,7484819524.783331
haryana,2020,q4,karnal,2527301,6152410695.701475
haryana,2020,q4,jhajjar,2429140,5544973431.463554
haryana,2021,q1,gurugram,31719830,39350276708.73313
haryana,2021,q1,faridabad,12970900,21241648453.917847
haryana,2021,q1,rewari,4385531,8303713646.79833
haryana,2021,q1,sonipat,4353956,9992974986.499811
haryana,2021,q1,palwal,3641453,7214450169.004797
haryana,2021,q1,hisar,3294765,8859730937.006823
haryana,2021,q1,panipat,3288095,7866864997.406405
haryana,2021,q1,mewat,3236320,8671355565.335659
haryana,2021,q1,karnal,2822406,6379825746.570849
haryana,2021,q1,rohtak,2708295,6792159646.748035
haryana,2021,q2,gurugram,32311326,39938868048.39105
haryana,2021,q2,faridabad,14467773,23831325859.81366
haryana,2021,q2,sonipat,5818055,12924700817.493427
haryana,2021,q2,rewari,5377720,9762169802.614033
haryana,2021,q2,panipat,4781725,10716524259.182951
haryana,2021,q2,palwal,4765916,9533885152.800251
haryana,2021,q2,hisar,4588374,11866795026.651604
haryana,2021,q2,mewat,4011429,9985192715.597248
haryana,2021,q2,rohtak,3586587,8769888644.596022
haryana,2021,q2,karnal,3501189,7822099240.647442
haryana,2021,q3,gurugram,47680658,55914389975.07391
haryana,2021,q3,faridabad,19367342,30608591108.260963
haryana,2021,q3,rewari,7225396,12146892237.73043
haryana,2021,q3,sonipat,7173052,14357121849.97747
haryana,2021,q3,panipat,6120958,12577188571.756681
haryana,2021,q3,palwal,5875612,10372287086.183144
haryana,2021,q3,hisar,5215891,12437366867.171387
haryana,2021,q3,mewat,5054460,11174788500.58817
haryana,2021,q3,rohtak,4615616,10168683402.047003
haryana,2021,q3,karnal,4403307,8835919266.381252
haryana,2021,q4,gurugram,56754843,69593103272.65858
haryana,2021,q4,faridabad,23169872,38292223252.23201
haryana,2021,q4,sonipat,8588386,18170993284.93904
haryana,2021,q4,rewari,8487387,15492946892.608118
haryana,2021,q4,panipat,7419868,16276012822.879314
haryana,2021,q4,palwal,7384842,13860018394.657875
haryana,2021,q4,mewat,6907605,14906046920.126253
haryana,2021,q4,hisar,6193863,16081687128.153656
haryana,2021,q4,rohtak,5544335,13098837015.96527
haryana,2021,q4,karnal,5416815,11527031601.801613
haryana,2022,q1,gurugram,63282822,77508209556.89508
haryana,2022,q1,faridabad,25918817,42896865210.61576
haryana,2022,q1,sonipat,9614092,19484490398.321857
haryana,2022,q1,rewari,9346086,16678823765.176477
haryana,2022,q1,panipat,9264902,19020193908.564423
haryana,2022,q1,mewat,8788025,17806136968.70603
haryana,2022,q1,palwal,8401353,15280812571.295765
haryana,2022,q1,hisar,7216543,18068574001.484863
haryana,2022,q1,rohtak,6268896,14421297234.32816
haryana,2022,q1,karnal,6097787,12324299904.907103
haryana,2022,q2,gurugram,79880852,92145454120.45724
haryana,2022,q2,faridabad,30409719,48406473821.004944
haryana,2022,q2,sonipat,11943138,22987659569.928093
haryana,2022,q2,rewari,11224593,19046645607.857338
haryana,2022,q2,panipat,10820296,21066063900.647213
haryana,2022,q2,mewat,10609222,20575618595.50345
haryana,2022,q2,palwal,9782307,17323076797.706825
haryana,2022,q2,hisar,8798889,20864338832.46772
haryana,2022,q2,rohtak,7714114,16685032554.576132
haryana,2022,q2,karnal,7462000,14355989091.566263
haryana,2022,q3,gurugram,87103856,99360193857.46599
haryana,2022,q3,faridabad,31002825,46163415393.391945
haryana,2022,q3,sonipat,16738938,29152136081.765583
haryana,2022,q3,hisar,15314209,30005386061.118546
haryana,2022,q3,panipat,13837300,24633921100.885296
haryana,2022,q3,rewari,12015067,19436985212.741524
haryana,2022,q3,palwal,11032395,17956834811.920963
haryana,2022,q3,mewat,10832560,19134475751.357685
haryana,2022,q3,rohtak,9939686,18965127888.071278
haryana,2022,q3,karnal,9139842,16912349321.593098
haryana,2022,q4,gurugram,92493335,107046551341.7809
haryana,2022,q4,faridabad,33161524,49923713557.162994
haryana,2022,q4,sonipat,17683407,32605509131.386883
haryana,2022,q4,hisar,16862076,34368965296.500374
haryana,2022,q4,rohtak,14350357,27248544247.193783
haryana,2022,q4,rewari,13324092,22585777499.591312
haryana,2022,q4,palwal,13114018,21856737361.77354
haryana,2022,q4,panipat,12217738,23682687583.537933
haryana,2022,q4,karnal,12214724,23383107604.307755
haryana,2022,q4,mewat,11181774,20507941017.884888
himachal pradesh,2018,q1,solan,118881,146873607.41695297
himachal pradesh,2018,q1,kangra,62061,83269925.3876329
himachal pradesh,2018,q1,shimla,54161,84375526.97610706
himachal pradesh,2018,q1,mandi,44169,50308276.313293405
himachal pradesh,2018,q1,chamba,41138,69091183.95337541
himachal pradesh,2018,q1,una,39070,48375221.958015576
himachal pradesh,2018,q1,sirmaur,37721,43579534.40144637
himachal pradesh,2018,q1,hamirpur,32709,37506250.25236499
himachal pradesh,2018,q1,kullu,23978,36599342.90480824
himachal pradesh,2018,q1,bilaspur,21880,20215586.707121648
himachal pradesh,2018,q2,solan,166516,254576422.9168635
himachal pradesh,2018,q2,kangra,97426,172859755.31581038
himachal pradesh,2018,q2,shimla,82195,162202102.59693143
himachal pradesh,2018,q2,mandi,58415,85994890.15581088
himachal pradesh,2018,q2,chamba,55922,125825520.94711924
himachal pradesh,2018,q2,sirmaur,53040,77059907.62248287
himachal pradesh,2018,q2,una,51637,81025669.3259282
himachal pradesh,2018,q2,hamirpur,41507,63207300.3000073
himachal pradesh,2018,q2,kullu,39948,96624850.44143352
himachal pradesh,2018,q2,bilaspur,30705,41392933.9580691
himachal pradesh,2018,q3,solan,229164,373018057.4322363
himachal pradesh,2018,q3,kangra,123560,243834956.6313929
himachal pradesh,2018,q3,shimla,109765,261701779.39463177
himachal pradesh,2018,q3,sirmaur,78762,124334576.99894318
himachal pradesh,2018,q3,mandi,74604,128941896.30651332
himachal pradesh,2018,q3,una,73766,150521417.27225596
himachal pradesh,2018,q3,hamirpur,58022,90529572.1234664
himachal pradesh,2018,q3,chamba,44858,190977335.4683498
himachal pradesh,2018,q3,kullu,40813,95127772.88091436
himachal pradesh,2018,q3,bilaspur,37993,56133326.966728725
himachal pradesh,2018,q4,solan,347191,577618789.1056865
himachal pradesh,2018,q4,kangra,187764,414603049.9879074
himachal pradesh,2018,q4,shimla,156832,396860638.04644364
himachal pradesh,2018,q4,sirmaur,122707,199344353.77429008
himachal pradesh,2018,q4,una,110312,222928340.6712972
himachal pradesh,2018,q4,mandi,109661,203827486.01186574
himachal pradesh,2018,q4,hamirpur,76300,146948802.40681252
himachal pradesh,2018,q4,kullu,64285,157752014.91735005
himachal pradesh,2018,q4,chamba,63298,160650916.98309675
himachal pradesh,2018,q4,bilaspur,51395,92955686.23996082
himachal pradesh,2019,q1,solan,626201,733453989.2236599
himachal pradesh,2019,q1,shimla,363648,708861957.1918447
himachal pradesh,2019,q1,kangra,266655,478900506.53311074
himachal pradesh,2019,q1,sirmaur,174812,238804557.7773369
himachal pradesh,2019,q1,mandi,167637,287549707.5047521
himachal pradesh,2019,q1,una,151550,232335414.5268033
himachal pradesh,2019,q1,hamirpur,126323,189186708.125866
himachal pradesh,2019,q1,chamba,104811,170503559.1379143
himachal pradesh,2019,q1,kullu,92009,187262819.029819
himachal pradesh,2019,q1,bilaspur,73141,109483745.6606721
himachal pradesh,2019,q2,shimla,807095,1698682743.209046
himachal pradesh,2019,q2,solan,481957,783011937.8847647
himachal pradesh,2019,q2,kangra,295433,591536934.9504749
himachal pradesh,2019,q2,mandi,245467,464902888.77251065
himachal pradesh,2019,q2,hamirpur,150149,270178390.1615547
